row_num,id,data
18088,0951C507,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine/South American Cuisine_8
3481,02FC46DC,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_1
2329,F87A0314,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_2
19631,63FB1953,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_3
3021,ABA4C8AE,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_4
3040,F3E07E0A,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_5
17241,E56B8A21,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_6
7885,24398564,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_7
14904,BDFBF455,Food & Drink/Cooking & Recipes/Cuisines/Latin American Cuisine_8
9078,7E59ED00,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_1
6446,50B9CCB8,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_2
15138,151602C3,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_3
12336,5ECC4FE1,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_4
6519,A78292C8,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_5
1297,B27512CC,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_6
16930,453F341C,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_7
6843,BF7CADC8,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Greek Cuisine_8
18018,D96BB70C,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_1
18929,D0359298,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_2
8913,8E59FADB,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_3
19999,98B59489,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_4
19985,C81B0A29,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_5
1030,FB04087C,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_6
17695,D087A11D,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_7
14940,A01F892A,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Italian Cuisine_8
7423,1555D5AE,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_1
15341,E4BF1E08,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_2
2555,3268F5C3,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_3
13510,BA0162FF,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_4
13687,0585AA06,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_5
9186,9CDEFA55,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_6
306,EDBEEFEA,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_7
16064,B4D26247,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine/Spanish Cuisine_8
521,C8602110,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_1
4514,BC43817F,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_2
2700,0BFE3426,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_3
18861,EBD72A84,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_4
1568,9B426AD4,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_5
19467,8C3E3CA0,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_6
3231,1FEF7F66,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_7
14094,54AD70CD,Food & Drink/Cooking & Recipes/Cuisines/Mediterranean Cuisine_8
10359,ED863420,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_1
2460,11A0480C,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_2
9565,E3C89B38,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_3
6993,A243EC42,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_4
9308,EC6EBD29,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_5
14184,90279AC9,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_6
9805,D7BDC385,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_7
9220,D213BBB2,Food & Drink/Cooking & Recipes/Cuisines/Middle Eastern Cuisine_8
5403,D59ED829,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_1
19935,FBE50A9B,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_2
12696,75ED712C,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_3
598,35792D19,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_4
15662,EE82EE73,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_5
10696,889DF4B3,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_6
11671,1501D9EE,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_7
5357,C52D2092,Food & Drink/Cooking & Recipes/Cuisines/North American Cuisine_8
8336,5814CEDF,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_1
4522,F85B410D,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_2
8970,8F4B9552,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_3
6685,7B3D3BD4,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_4
17538,4CAA0E67,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_5
10197,B94A463C,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_6
5433,EAC504A9,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_7
7661,F0588E7F,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine/Indian Cuisine_8
11076,D1CA90DE,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_1
8494,58233006,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_2
4630,9C050FA9,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_3
1319,9352431E,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_4
18700,19AB7331,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_5
6478,C9B10B3E,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_6
11350,8EEF4227,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_7
9429,F5FE2094,Food & Drink/Cooking & Recipes/Cuisines/South Asian Cuisine_8
12492,B1CC23BD,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_1
5562,52D0489F,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_2
12216,7220AB66,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_3
8412,2D36BC8F,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_4
19576,2001AF48,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_5
8544,BDC14C77,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_6
8553,BF90454F,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_7
12213,37D27899,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Thai Cuisine_8
5060,3BD264F7,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_1
6373,1AA12D01,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_2
9629,CE59E2A9,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_3
17128,A6BA56EE,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_4
8866,93678F19,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_5
12880,70B5FE8C,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_6
6274,7E3C8BDD,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_7
11972,B72AC08D,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine/Vietnamese Cuisine_8
3071,A691975C,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_1
9800,5A9E04AE,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_2
18884,3727C47E,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_3
9420,0168085A,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_4
14838,656041DF,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_5
10926,DEEF8095,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_6
15695,8C6C8F29,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_7
19685,90A9572A,Food & Drink/Cooking & Recipes/Cuisines/Southeast Asian Cuisine_8
11980,E98A7F5D,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_1
18734,A38409CB,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_2
6145,E10C7054,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_3
6979,E1326C7D,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_4
6792,B2BE8FC0,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_5
14090,9EE9FEAC,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_6
503,E507FD16,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_7
16000,6D0572EF,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine/Vegan Cuisine_8
2649,404E10AF,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_1
16915,D029085C,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_2
19499,C40606F8,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_3
5535,C1AC78C8,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_4
10531,C2C92853,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_5
5969,087BC169,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_6
5794,4BCF3735,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_7
4923,5AD573DA,Food & Drink/Cooking & Recipes/Cuisines/Vegetarian Cuisine_8
10167,5DE1C438,Food & Drink/Cooking & Recipes/Cuisines_1
9098,A5D13A8C,Food & Drink/Cooking & Recipes/Cuisines_2
2742,345E016A,Food & Drink/Cooking & Recipes/Cuisines_3
5155,D785A636,Food & Drink/Cooking & Recipes/Cuisines_4
7916,6E5184BA,Food & Drink/Cooking & Recipes/Cuisines_5
11523,4CF3408E,Food & Drink/Cooking & Recipes/Cuisines_6
12566,36EB1482,Food & Drink/Cooking & Recipes/Cuisines_7
15750,E1E3FCE0,Food & Drink/Cooking & Recipes/Cuisines_8
14959,588B2299,Food & Drink/Cooking & Recipes/Culinary Training_1
12396,F8145B1B,Food & Drink/Cooking & Recipes/Culinary Training_2
14045,A2EA101C,Food & Drink/Cooking & Recipes/Culinary Training_3
19477,6D27E140,Food & Drink/Cooking & Recipes/Culinary Training_4
15503,345B841E,Food & Drink/Cooking & Recipes/Culinary Training_5
7792,C09F543B,Food & Drink/Cooking & Recipes/Culinary Training_6
625,B06DEC6E,Food & Drink/Cooking & Recipes/Culinary Training_7
9298,8FA052FA,Food & Drink/Cooking & Recipes/Culinary Training_8
10880,20DAD230,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_1
19673,31682149,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_2
8137,EBB0847A,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_3
13187,8DDADCB2,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_4
13076,23D721C6,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_5
10486,EA6586F8,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_6
8069,2D7EE1BD,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_7
15126,60A8AB5C,Food & Drink/Cooking & Recipes/Desserts/Ice Cream & Frozen Desserts_8
18678,D1CF2B3F,Food & Drink/Cooking & Recipes/Desserts_1
19494,342C5BA6,Food & Drink/Cooking & Recipes/Desserts_2
13636,89553828,Food & Drink/Cooking & Recipes/Desserts_3
14373,6F51E643,Food & Drink/Cooking & Recipes/Desserts_4
3508,EA405461,Food & Drink/Cooking & Recipes/Desserts_5
10238,EC27B14A,Food & Drink/Cooking & Recipes/Desserts_6
19474,02CB8E83,Food & Drink/Cooking & Recipes/Desserts_7
14240,F8A9F372,Food & Drink/Cooking & Recipes/Desserts_8
19510,4610F91F,Food & Drink/Cooking & Recipes/Healthy Eating_1
11894,FF735E23,Food & Drink/Cooking & Recipes/Healthy Eating_2
19580,8DBEAAD4,Food & Drink/Cooking & Recipes/Healthy Eating_3
15653,8A878F89,Food & Drink/Cooking & Recipes/Healthy Eating_4
5567,9329D236,Food & Drink/Cooking & Recipes/Healthy Eating_5
17068,0028F9DB,Food & Drink/Cooking & Recipes/Healthy Eating_6
13205,47E219A2,Food & Drink/Cooking & Recipes/Healthy Eating_7
5806,59CE0F9A,Food & Drink/Cooking & Recipes/Healthy Eating_8
9002,88BC4335,Food & Drink/Cooking & Recipes/Salads_1
15332,4618871C,Food & Drink/Cooking & Recipes/Salads_2
13860,0ACC470B,Food & Drink/Cooking & Recipes/Salads_3
1416,C8074D9B,Food & Drink/Cooking & Recipes/Salads_4
8205,742E86AC,Food & Drink/Cooking & Recipes/Salads_5
11210,009D09F6,Food & Drink/Cooking & Recipes/Salads_6
6546,55B505BE,Food & Drink/Cooking & Recipes/Salads_7
439,D495D81E,Food & Drink/Cooking & Recipes/Salads_8
19008,6435BFD1,Food & Drink/Cooking & Recipes/Soups & Stews_1
11783,A8CA661F,Food & Drink/Cooking & Recipes/Soups & Stews_2
11752,C1F7309F,Food & Drink/Cooking & Recipes/Soups & Stews_3
2606,6460DB19,Food & Drink/Cooking & Recipes/Soups & Stews_4
18431,B3AFA19B,Food & Drink/Cooking & Recipes/Soups & Stews_5
16294,0ED972C8,Food & Drink/Cooking & Recipes/Soups & Stews_6
15226,33E022F3,Food & Drink/Cooking & Recipes/Soups & Stews_7
8078,F8F966CC,Food & Drink/Cooking & Recipes/Soups & Stews_8
18260,87C2F077,Food & Drink/Cooking & Recipes_1
7980,3D0EEF2A,Food & Drink/Cooking & Recipes_2
14530,B46EA920,Food & Drink/Cooking & Recipes_3
1208,68D9F836,Food & Drink/Cooking & Recipes_4
12995,FBC87CEA,Food & Drink/Cooking & Recipes_5
11072,118A4FE4,Food & Drink/Cooking & Recipes_6
5760,DBF6BBC3,Food & Drink/Cooking & Recipes_7
10048,88482442,Food & Drink/Cooking & Recipes_8
5571,310FDCC0,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_1
2149,7145433D,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_2
18402,E94A97D9,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_3
2409,138E0E7F,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_4
8563,9ABC9B50,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_5
2034,FFBD023C,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_6
16135,C4F570B3,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_7
400,5CEF581E,Food & Drink/Food & Grocery Delivery/Grocery Delivery Services_8
7543,266193DA,Food & Drink/Food & Grocery Delivery/Meal Kits_1
17978,567496B3,Food & Drink/Food & Grocery Delivery/Meal Kits_2
3445,783FC25D,Food & Drink/Food & Grocery Delivery/Meal Kits_3
7760,A28AC0F1,Food & Drink/Food & Grocery Delivery/Meal Kits_4
16889,C7C1FF21,Food & Drink/Food & Grocery Delivery/Meal Kits_5
13015,89A46A76,Food & Drink/Food & Grocery Delivery/Meal Kits_6
18916,A013734D,Food & Drink/Food & Grocery Delivery/Meal Kits_7
12105,9CB14AD6,Food & Drink/Food & Grocery Delivery/Meal Kits_8
3713,28D5040E,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_1
8452,1A437C3D,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_2
4020,AACCFA8D,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_3
7877,5CCA9AE4,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_4
5114,95AE7349,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_5
7321,833F7615,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_6
6992,918D8E49,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_7
16553,8792140E,Food & Drink/Food & Grocery Delivery/Restaurant Delivery Services_8
3499,29BC73E1,Food & Drink/Food & Grocery Delivery_1
8099,7A8A1A10,Food & Drink/Food & Grocery Delivery_2
4644,6D9F9EE5,Food & Drink/Food & Grocery Delivery_3
12195,EE315995,Food & Drink/Food & Grocery Delivery_4
19736,FB456317,Food & Drink/Food & Grocery Delivery_5
6683,6DD319CF,Food & Drink/Food & Grocery Delivery_6
12610,C9D4C3EA,Food & Drink/Food & Grocery Delivery_7
1362,E8587807,Food & Drink/Food & Grocery Delivery_8
10621,3A7A4E85,Food & Drink/Food & Grocery Retailers/Bakeries_1
9428,13DCCB39,Food & Drink/Food & Grocery Retailers/Bakeries_2
1169,83E59062,Food & Drink/Food & Grocery Retailers/Bakeries_3
7949,A130E579,Food & Drink/Food & Grocery Retailers/Bakeries_4
14042,85CB1EFA,Food & Drink/Food & Grocery Retailers/Bakeries_5
12419,1AF00AAD,Food & Drink/Food & Grocery Retailers/Bakeries_6
10017,3D99EBF2,Food & Drink/Food & Grocery Retailers/Bakeries_7
16737,BD40B48C,Food & Drink/Food & Grocery Retailers/Bakeries_8
8998,B16630D3,Food & Drink/Food & Grocery Retailers/Butchers_1
13040,B6A4ECFA,Food & Drink/Food & Grocery Retailers/Butchers_2
4814,755003EC,Food & Drink/Food & Grocery Retailers/Butchers_3
16575,C701E2E3,Food & Drink/Food & Grocery Retailers/Butchers_4
4142,90A6328D,Food & Drink/Food & Grocery Retailers/Butchers_5
6069,2AD33DBF,Food & Drink/Food & Grocery Retailers/Butchers_6
18347,2CF8574A,Food & Drink/Food & Grocery Retailers/Butchers_7
8712,E1830026,Food & Drink/Food & Grocery Retailers/Butchers_8
810,F50C2752,Food & Drink/Food & Grocery Retailers/Convenience Stores_1
1119,0A41A55E,Food & Drink/Food & Grocery Retailers/Convenience Stores_2
10548,8644E4C7,Food & Drink/Food & Grocery Retailers/Convenience Stores_3
13497,AD5BDBA3,Food & Drink/Food & Grocery Retailers/Convenience Stores_4
18910,5A4DDCB9,Food & Drink/Food & Grocery Retailers/Convenience Stores_5
9064,AA182FDA,Food & Drink/Food & Grocery Retailers/Convenience Stores_6
15650,A008868B,Food & Drink/Food & Grocery Retailers/Convenience Stores_7
9063,5E312EBE,Food & Drink/Food & Grocery Retailers/Convenience Stores_8
6269,CB3C0341,Food & Drink/Food & Grocery Retailers/Delicatessens_1
14638,2112EB64,Food & Drink/Food & Grocery Retailers/Delicatessens_2
8526,23EB977E,Food & Drink/Food & Grocery Retailers/Delicatessens_3
7557,AFCB49E2,Food & Drink/Food & Grocery Retailers/Delicatessens_4
14593,D032133F,Food & Drink/Food & Grocery Retailers/Delicatessens_5
12760,2789FA96,Food & Drink/Food & Grocery Retailers/Delicatessens_6
203,CAEC5CD5,Food & Drink/Food & Grocery Retailers/Delicatessens_7
12626,6F0B3634,Food & Drink/Food & Grocery Retailers/Delicatessens_8
11361,A89D6F47,Food & Drink/Food & Grocery Retailers/Farmers' Markets_1
6999,64638194,Food & Drink/Food & Grocery Retailers/Farmers' Markets_2
12139,8A95FB52,Food & Drink/Food & Grocery Retailers/Farmers' Markets_3
10566,FE3E73CE,Food & Drink/Food & Grocery Retailers/Farmers' Markets_4
15598,8759E525,Food & Drink/Food & Grocery Retailers/Farmers' Markets_5
14665,6DE79D0F,Food & Drink/Food & Grocery Retailers/Farmers' Markets_6
19744,354D9AEB,Food & Drink/Food & Grocery Retailers/Farmers' Markets_7
11922,08829AFC,Food & Drink/Food & Grocery Retailers/Farmers' Markets_8
9275,8BF21B7A,Food & Drink/Food & Grocery Retailers_1
19047,70A4167E,Food & Drink/Food & Grocery Retailers_2
6285,8E633860,Food & Drink/Food & Grocery Retailers_3
9442,8A75593C,Food & Drink/Food & Grocery Retailers_4
459,258B3621,Food & Drink/Food & Grocery Retailers_5
9574,E0FA0771,Food & Drink/Food & Grocery Retailers_6
16863,2DED6082,Food & Drink/Food & Grocery Retailers_7
6180,2F72053E,Food & Drink/Food & Grocery Retailers_8
11071,DD9E8B17,Food & Drink/Food/Baked Goods_1
3293,32FF8492,Food & Drink/Food/Baked Goods_2
6126,BF7A46A5,Food & Drink/Food/Baked Goods_3
6623,D98FBAA9,Food & Drink/Food/Baked Goods_4
1758,24ACA054,Food & Drink/Food/Baked Goods_5
19188,77EC06C6,Food & Drink/Food/Baked Goods_6
5385,94007E0A,Food & Drink/Food/Baked Goods_7
16929,97EF163D,Food & Drink/Food/Baked Goods_8
2471,0F338D67,Food & Drink/Food/Breakfast Foods_1
4899,71B03524,Food & Drink/Food/Breakfast Foods_2
2916,40ED2AFE,Food & Drink/Food/Breakfast Foods_3
17452,383AE4AE,Food & Drink/Food/Breakfast Foods_4
13464,32BCC497,Food & Drink/Food/Breakfast Foods_5
14739,5299B9A6,Food & Drink/Food/Breakfast Foods_6
317,7AFA707D,Food & Drink/Food/Breakfast Foods_7
19607,80156302,Food & Drink/Food/Breakfast Foods_8
797,FD6B21B5,Food & Drink/Food/Candy & Sweets_1
569,48E73EF7,Food & Drink/Food/Candy & Sweets_2
19807,453051BD,Food & Drink/Food/Candy & Sweets_3
9412,AA6DEBA2,Food & Drink/Food/Candy & Sweets_4
15457,2AB0A02F,Food & Drink/Food/Candy & Sweets_5
